12.04620462046205, 451.3733631427656
21.683168316831697, 1652.7733418503137
42.16171617161717, 23.288619184498657
54.20792079207922, -1.1710848504208116
71.07260726072607, 111.35952304907869
83.11881188118812, 30.44820611093337
103.59735973597361, 62.253806025763424
112.02970297029705, 13.6804002980939
133.71287128712873, 93.84648142233527
142.14521452145217, 37.20855956563355
163.82838283828386, 77.05206004471393
173.46534653465352, 52.64558713935912
193.94389438943898, 261.8705418928987
202.3762376237624, 213.2971361652294
224.0594059405941, 59.59224954753472
233.69636963696377, 67.44384115830917
254.17491749174923, 26.668795911848974
263.8118811881189, 413.5526455871393
284.29042904290435, 130.84211646971153
293.92739273927396, 808.0485467901626
315.61056105610567, 517.2468859789201
324.0429042904291, 1775.1250931544766
344.52145214521454, 226.28553177898402
352.953795379538, 1701.9056744384116
